title,link,image,lprice,hprice,mall_name,product_id,brand,maker,category1,category2,category3,category4,search_keyword,capacity,brand_type,price_range,detailed_price
스탠리 퀜처 H2.0 플로우스테이트 텀블러 1.18L,https://smartstore.naver.com/main/products/10118835348,https://shopping-phinf.pstatic.net/main_8766333/87663338170.20.jpg,64000,0,스탠리 코리아,87663338170,스탠리1913,스탠리,생활/건강,주방용품,잔/컵,텀블러,텀블러,1180.0,유명브랜드,5만원 이상,5만+
모슈 라떼 원터치 텀블러 360ml,https://smartstore.naver.com/main/products/6345842997,https://shopping-phinf.pstatic.net/main_8389034/83890345486.jpg,33120,0,mosh,83890345486,모슈,,생활/건강,주방용품,잔/컵,텀블러,텀블러,360.0,기타/노브랜드,3-5만원,3-5만
(N배송) 레고트 루프 텀블러 스탠다드 400ml,https://smartstore.naver.com/main/products/9173164715,https://shopping-phinf.pstatic.net/main_8671766/86717665038.8.jpg,29000,0,legodt,86717665038,레고트,,생활/건강,주방용품,잔/컵,텀블러,텀블러,400.0,기타/노브랜드,2-3만원,2.5-3만
"써모스 뉴 데일리 원터치 텀블러 350ml, 버터옐로우, 1개",https://search.shopping.naver.com/catalog/55727998855,https://shopping-phinf.pstatic.net/main_5572799/55727998855.20250710110616.jpg,32770,0,네이버,55727998855,써모스,써모스,생활/건강,주방용품,잔/컵,텀블러,텀블러,350.0,유명브랜드,3-5만원,3-5만
"킨토 투고 텀블러 240ml, 실버, 1개",https://search.shopping.naver.com/catalog/55448632541,https://shopping-phinf.pstatic.net/main_5544863/55448632541.20250623153745.jpg,26500,0,네이버,55448632541,킨토,킨토,생활/건강,주방용품,잔/컵,텀블러,텀블러,240.0,기타/노브랜드,2-3만원,2.5-3만
"로티캠프 대용량 손잡이 빨대 스텐 텀블러 750ml, 핑크",https://smartstore.naver.com/main/products/11415282303,https://shopping-phinf.pstatic.net/main_8895979/88959792726.2.jpg,14900,0,로티몰닷컴,88959792726,로티캠프,로티,생활/건강,주방용품,잔/컵,텀블러,텀블러,750.0,기타/노브랜드,1-2만원,1-1.5만
"스탠리 에브리데이 서버번 머그 709ml, 로즈쿼츠",https://smartstore.naver.com/main/products/12405480422,https://shopping-phinf.pstatic.net/main_8994999/89949991147.jpg,46000,0,스탠리 코리아,89949991147,스탠리1913,,생활/건강,주방용품,잔/컵,텀블러,텀블러,709.0,유명브랜드,3-5만원,3-5만
스탠리 액티브 쉐이커 대용량 텀블러 단백질 쉐이크 손잡이 보온보냉 텀블러,https://smartstore.naver.com/main/products/12163995636,https://shopping-phinf.pstatic.net/main_8970850/89708506341.jpg,66500,0,감정생활,89708506341,스탠리,PMI,생활/건강,주방용품,잔/컵,텀블러,텀블러,,유명브랜드,5만원 이상,5만+
[스타벅스] SS 스탠리 커넥티드 켄처 텀블러 1183ml,https://smartstore.naver.com/main/products/12343358018,https://shopping-phinf.pstatic.net/main_8988786/89887868735.1.jpg,76000,0,스타벅스,89887868735,스타벅스,,생활/건강,주방용품,잔/컵,텀블러,텀블러,1183.0,기타/노브랜드,5만원 이상,5만+
"써모스 퀵오픈 이지 텀블러 JOR-500K 500ml, 누드베이지, 1개",https://search.shopping.naver.com/catalog/56779555082,https://shopping-phinf.pstatic.net/main_5677955/56779555082.20250918085118.jpg,29620,0,네이버,56779555082,써모스,써모스,생활/건강,주방용품,잔/컵,텀블러,텀블러,500.0,유명브랜드,2-3만원,2.5-3만
호환 스탠리 스타벅스 오왈라 텀블러 유리빨대 세척솔 실리콘커버 세트 리안코코 텀꾸 악세사리,https://smartstore.naver.com/main/products/10521628351,https://shopping-phinf.pstatic.net/main_8806613/88066133711.3.jpg,9700,0,리안코코,88066133711,,,생활/건강,주방용품,잔/컵,텀블러,텀블러,,기타/노브랜드,1만원 이하,~1만
"위글위글 빅 사이즈 텀블러 940ml, 1개",https://search.shopping.naver.com/catalog/52781190173,https://shopping-phinf.pstatic.net/main_5278119/52781190173.20250203154417.jpg,30600,0,네이버,52781190173,위글위글,,생활/건강,주방용품,잔/컵,텀블러,텀블러,940.0,기타/노브랜드,3-5만원,3-5만
"써모스 뉴 데일리 원터치 텀블러 250ml, 1개",https://search.shopping.naver.com/catalog/55445943515,https://shopping-phinf.pstatic.net/main_5544594/55445943515.20250623095109.jpg,28350,0,네이버,55445943515,써모스,써모스,생활/건강,주방용품,잔/컵,텀블러,텀블러,250.0,유명브랜드,2-3만원,2.5-3만
[스칸디나비안포레스트] 스칸디나비안포레스트 빅핸들 텀블러 2종(600ml+800ml),https://www.lotteimall.com/coop/affilGate.lotte?chl_no=141370&chl_dtl_no=2540914&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12855777&utm_source=naver&utm_medium=affiliate&utm_campaign=price_compare,https://shopping-phinf.pstatic.net/main_5528373/55283738392.1.jpg,69000,0,롯데홈쇼핑,55283738392,,,생활/건강,주방용품,잔/컵,텀블러,텀블러,600.0,기타/노브랜드,5만원 이상,5만+
투썸 포켓 텀블러 (240m) 핑크 그린 미니텀블러,https://smartstore.naver.com/main/products/9565993786,https://shopping-phinf.pstatic.net/main_8711049/87110496056.jpg,19000,0,THEDAY,87110496056,,,생활/건강,주방용품,잔/컵,텀블러,텀블러,,기타/노브랜드,1-2만원,1.5-2만
YETI 예티 램블러 처그캡 텀블러 532ml(18oz) 보온 보냉,https://smartstore.naver.com/main/products/10393974557,https://shopping-phinf.pstatic.net/main_8793847/87938479450.6.jpg,60400,0,I DO SHOP,87938479450,예티,예티,생활/건강,주방용품,잔/컵,텀블러,텀블러,532.0,유명브랜드,5만원 이상,5만+
이디야 다이루어질지니 지니 텀블러,https://smartstore.naver.com/main/products/12496599472,https://shopping-phinf.pstatic.net/main_9004111/90041110325.jpg,35900,0,텀블하다,90041110325,,,생활/건강,주방용품,잔/컵,텀블러,텀블러,,기타/노브랜드,3-5만원,3-5만
"락앤락 메트로 투웨이 텀블러 355ml, 콘트리트화이트, 2개",https://search.shopping.naver.com/catalog/54610360769,https://shopping-phinf.pstatic.net/main_5461036/54610360769.20250506165347.jpg,49900,0,네이버,54610360769,락앤락,락앤락,생활/건강,주방용품,잔/컵,텀블러,텀블러,355.0,유명브랜드,3-5만원,3-5만
"스타벅스 SS 시그니처 웬디 텀블러 621ml, 1개",https://search.shopping.naver.com/catalog/54111984871,https://shopping-phinf.pstatic.net/main_5411198/54111984871.20250416173611.jpg,38700,0,네이버,54111984871,스타벅스,,생활/건강,주방용품,잔/컵,텀블러,텀블러,621.0,기타/노브랜드,3-5만원,3-5만
"믿추 316 스텐 이중 진공 머그컵 360ml, 실버, 1개",https://search.shopping.naver.com/catalog/56769294042,https://shopping-phinf.pstatic.net/main_5676929/56769294042.20250917091211.jpg,14900,0,네이버,56769294042,믿추,,생활/건강,주방용품,잔/컵,텀블러,텀블러,360.0,기타/노브랜드,1-2만원,1-1.5만
레고트 세라믹 텀블러 540ml,https://smartstore.naver.com/main/products/9172971518,https://shopping-phinf.pstatic.net/main_8671747/86717471841.7.jpg,32000,0,legodt,86717471841,레고트,,생활/건강,주방용품,잔/컵,텀블러,텀블러,540.0,기타/노브랜드,3-5만원,3-5만
"텀스 미롬 레브 스포츠 진공 스텐텀블러 690ml, 1개",https://search.shopping.naver.com/catalog/55266204284,https://shopping-phinf.pstatic.net/main_5526620/55266204284.20250612085941.jpg,14900,0,네이버,55266204284,텀스,텀스,생활/건강,주방용품,잔/컵,텀블러,텀블러,690.0,기타/노브랜드,1-2만원,1-1.5만
써모스 텀블러 900ml 보온 보냉 진공 가벼운 대용량 등산 백패킹 분유 써모스 보온병,https://smartstore.naver.com/main/products/5519909710,https://shopping-phinf.pstatic.net/main_8306440/83064405168.21.jpg,47700,0,웰빙파인,83064405168,,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,900.0,기타/노브랜드,3-5만원,3-5만
대용량보온병 대용량보냉병 보온물통 2리터물통,https://smartstore.naver.com/main/products/6639607727,https://shopping-phinf.pstatic.net/main_8418410/84184108049.3.jpg,33500,0,쁘띠마이홈,84184108049,,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,,기타/노브랜드,3-5만원,3-5만
써모스 뉴 데일리 원터치 텀블러 500ml JNL-505K 초경량텀블러 유치원 초등학생 보온병 보냉병 분유,https://smartstore.naver.com/main/products/5383217716,https://shopping-phinf.pstatic.net/main_8292771/82927710884.5.jpg,36500,0,부바몰,82927710884,써모스,써모스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,500.0,유명브랜드,3-5만원,3-5만
써모스 FFX 등산 보온병 FFX 500 보온 보냉병 경량 물병 물통 보틀 텀블러,https://smartstore.naver.com/main/products/5819611088,https://shopping-phinf.pstatic.net/main_8336411/83364110502.5.jpg,42300,0,조캠프,83364110502,써모스,써모스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,,유명브랜드,3-5만원,3-5만
조지루시 대용량 스텐 보온병 보냉병 1.3L 등산 캠핑 코끼리 1리터 마호병 CC13,https://smartstore.naver.com/main/products/8111113954,https://shopping-phinf.pstatic.net/main_8565561/85655614277.1.jpg,47900,0,EN플러스,85655614277,조지루시,조지루시,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,1300.0,기타/노브랜드,3-5만원,3-5만
"스타벅스 스탠리 하우스 보온병 500ml, 1개",https://search.shopping.naver.com/catalog/53123579230,https://shopping-phinf.pstatic.net/main_5312357/53123579230.20250220152035.jpg,36590,0,네이버,53123579230,스타벅스,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,500.0,기타/노브랜드,3-5만원,3-5만
에디슨 원터치 가열 분유 보온병,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=9081550919&ctag=9081550919&lptag=l488153125924&itemId=48291358451&vendorItemId=91203750099&spec=10305197,https://shopping-phinf.pstatic.net/main_5529278/55292788009.124.jpg,79000,0,쿠팡,55292788009,,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,,기타/노브랜드,5만원 이상,5만+
락앤락 스쿨핏 원터치 어린이 텀블러 유치원 초등학생 보온병 보냉 물통 370ml,https://smartstore.naver.com/main/products/10389257493,https://shopping-phinf.pstatic.net/main_8793376/87933762363.jpg,14900,0,유로키친,87933762363,락앤락,락앤락,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,370.0,유명브랜드,1-2만원,1-1.5만
써모스 보온보냉 원터치 텀블러 마이디자인 보틀 JNR-251K(250ml) 유치원 어린이집,https://smartstore.naver.com/main/products/9086836912,https://shopping-phinf.pstatic.net/main_8663133/86631337235.jpg,30000,0,이룸 EROUM,86631337235,써모스,써모스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,250.0,유명브랜드,2-3만원,2.5-3만
벤티 보온병 보냉병 원터치 유치원 초등학생 어린이집 텀블러 350ml,https://smartstore.naver.com/main/products/4938176838,https://shopping-phinf.pstatic.net/main_8248270/82482701149.3.jpg,14900,0,벤티 스토어,82482701149,벤티,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,350.0,기타/노브랜드,1-2만원,1-1.5만
스탠리 클래식 1.9 보온병 2리터 1리터 텀블러 보온죽통 대용량 텀블러,https://smartstore.naver.com/main/products/5957510395,https://shopping-phinf.pstatic.net/main_8350200/83502009883.1.jpg,84900,0,감정생활,83502009883,스탠리,스탠리,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,,유명브랜드,5만원 이상,5만+
써모스 데일리 원터치 파우더 보틀 500ml JOK-500K,https://search.shopping.naver.com/catalog/44251204369,https://shopping-phinf.pstatic.net/main_4425120/44251204369.20240416114535.jpg,32780,0,네이버,44251204369,써모스,써모스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,500.0,유명브랜드,3-5만원,3-5만
"써모스 데일리 클래식 원터치 텀블러 350ml JNL-354K, 1개",https://search.shopping.naver.com/catalog/53548768768,https://shopping-phinf.pstatic.net/main_5354876/53548768768.20250314142948.jpg,32900,0,네이버,53548768768,써모스,써모스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,350.0,유명브랜드,3-5만원,3-5만
[스타벅스] 그러데이션 스탠리 보온병 500ml,https://smartstore.naver.com/main/products/10614739883,https://shopping-phinf.pstatic.net/main_8815924/88159245532.5.jpg,41400,0,스타벅스,88159245532,스타벅스,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,500.0,기타/노브랜드,3-5만원,3-5만
락앤락 대용량 보온병 1.5L 아기 분유 등산 보온통 마호병 밀폐텀블러,https://smartstore.naver.com/main/products/9700449929,https://shopping-phinf.pstatic.net/main_8724495/87244952199.1.jpg,34900,0,라베노,87244952199,락앤락,락앤락,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,1500.0,유명브랜드,3-5만원,3-5만
우성금속 업소용 대형 보온보냉물통 스텐 대용량 보온통 보냉통 6호,https://smartstore.naver.com/main/products/210044427,https://shopping-phinf.pstatic.net/main_7394868/7394868877.7.jpg,55900,0,전자행복몰,7394868877,슈퍼라인,우성금속,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,,기타/노브랜드,5만원 이상,5만+
히카리 미니 보온병 보냉병 스텐 어린이 유치원 물병 물통 초등학생 슬림미니 200ml,https://smartstore.naver.com/main/products/4755851467,https://shopping-phinf.pstatic.net/main_8230037/82300373185.1.jpg,18900,0,태경코리아,82300373185,히카리,태경코리아,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,200.0,기타/노브랜드,1-2만원,1.5-2만
써모스 미니미니 보온병보냉병 텀블러 120ml JOJ-120K,https://search.shopping.naver.com/catalog/41027364672,https://shopping-phinf.pstatic.net/main_4102736/41027364672.20240416115703.jpg,24000,0,네이버,41027364672,써모스,써모스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,120.0,유명브랜드,2-3만원,2-2.5만
"에디슨 온도표시 원터치 분유 보온병 350ml, 베이지",https://search.shopping.naver.com/catalog/53124923709,https://shopping-phinf.pstatic.net/main_5312492/53124923709.20250220174627.jpg,18900,0,네이버,53124923709,에디슨,,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,350.0,기타/노브랜드,1-2만원,1.5-2만
조지루시 원터치 어린이 미니 텀블러 PD20 어린이집 물병 유치원 물통 보온병 유아,https://smartstore.naver.com/main/products/6333415997,https://shopping-phinf.pstatic.net/main_8387791/83877918486.2.jpg,29800,0,EN플러스,83877918486,조지루시,조지루시,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,,기타/노브랜드,2-3만원,2.5-3만
써모스 등산보온병 텀블러 FFX 500 보온 보냉 물병 물통,https://smartstore.naver.com/main/products/9988018780,https://shopping-phinf.pstatic.net/main_8753252/87532521053.jpg,42300,0,에어마운틴,87532521053,써모스,써모스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,,유명브랜드,3-5만원,3-5만
THERMOS 써모스 FFX-901K 산악전용 등산용보틀 시즌2 가벼운 휴대용 보온병 보냉병 900ml,https://smartstore.naver.com/main/products/723909355,https://shopping-phinf.pstatic.net/main_1135229/11352293416.9.jpg,47700,0,비티엘코리아,11352293416,써모스,써모스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,900.0,유명브랜드,3-5만원,3-5만
오슬로 파스텔 스텐 미니 보온병 보냉병 보틀 어린이집 신학기 물통 120ml,https://smartstore.naver.com/main/products/4792030399,https://shopping-phinf.pstatic.net/main_8233655/82336552896.1.jpg,10700,0,지니-마켓,82336552896,오슬로,오슬로,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,120.0,기타/노브랜드,1-2만원,1-1.5만
써모스 마이 디자인 어린이 유치원 초등학생 스트랩 원터치 물병 텀블러 JOI-350K 보온병 보냉병,https://smartstore.naver.com/main/products/7085551075,https://shopping-phinf.pstatic.net/main_8463005/84630051397.3.jpg,38500,0,부바몰,84630051397,써모스,써모스,생활/건강,주방용품,보관/밀폐용기,보온/보냉병,보온병,,유명브랜드,3-5만원,3-5만
